crc,take_type,allo_block,use_type,wap,time,mon_allo_m3,mon_restr_allo_m3,ann_restr_allo_m3,usage_est,mon_usage_m3,ann_allo_m3,sd_usage
CRC080655,Take Groundwater,A,irrigation,J39/0701,2008-03-31,113918.6,113918.6,720259.5000000001,23724.1,,720259.5000000001,0.0
CRC080655,Take Groundwater,A,irrigation,J39/0701,2008-04-30,110243.8,110243.8,720259.5000000001,8265.09,,720259.5000000001,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2008-08-31,91869.9,91869.9,1205332.3,2421.48,,1205332.3,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2008-09-30,110243.8,110243.8,1205332.3,26834.36,,1205332.3,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2008-10-31,113918.6,113918.6,1205332.3,0.0,0.0,1205332.3,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2008-11-30,110243.8,110243.8,1205332.3,1481.8,1481.8,1205332.3,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2008-12-31,113918.6,113918.6,1205332.3,11476.29,11476.29,1205332.3,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2009-01-31,113918.6,113918.6,1205332.3,67132.52,67132.52,1205332.3,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2009-02-28,102894.2,102894.2,1205332.3,135586.59,135586.59,1205332.3,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2009-03-31,113918.6,113918.6,1205332.3,58333.66,58333.66,1205332.3,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2009-04-30,110243.8,110243.8,1205332.3,59914.21,59914.21,1205332.3,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2009-05-31,113918.6,113918.6,1205332.3,58730.99,58730.99,1205332.3,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2009-06-30,110243.8,110243.8,1205332.3,106765.98,106765.98,1205332.3,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2009-07-31,113918.6,113918.6,1341299.6,68516.99,68516.99,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2009-08-31,113918.6,113918.6,1341299.6,23624.19,23624.19,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2009-09-30,110243.8,110243.8,1341299.6,51121.2,51121.2,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2009-10-31,113918.6,113918.6,1341299.6,52825.24,52825.24,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2009-11-30,110243.8,110243.8,1341299.6,51121.2,51121.2,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2009-12-31,113918.6,113918.6,1341299.6,52825.24,52825.24,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2010-01-31,113918.6,113918.6,1341299.6,52825.24,52825.24,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2010-02-28,102894.2,102894.2,1341299.6,47713.12,47713.12,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2010-03-31,113918.6,113918.6,1341299.6,52825.24,52825.24,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2010-04-30,110243.8,110243.8,1341299.6,51121.2,51121.2,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2010-05-31,113918.6,113918.6,1341299.6,52825.24,52825.24,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2010-06-30,110243.8,110243.8,1341299.6,51121.2,51121.2,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2010-07-31,113918.6,113918.6,1341299.6,52825.24,52825.24,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2010-08-31,113918.6,113918.6,1341299.6,52825.24,52825.24,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2010-09-30,110243.8,110243.8,1341299.6,49041.2,49041.2,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2010-10-31,113918.6,113918.6,1341299.6,12939.14,12939.14,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2010-11-30,110243.8,110243.8,1341299.6,20358.0,20358.0,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2010-12-31,113918.6,113918.6,1341299.6,70481.74,70481.74,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2011-01-31,113918.6,113918.6,1341299.6,70375.85,70375.85,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2011-02-28,102894.2,102894.2,1341299.6,41575.37,41575.37,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2011-03-31,113918.6,113918.6,1341299.6,0.0,0.0,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2011-04-30,110243.8,110243.8,1341299.6,0.0,0.0,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2011-05-31,113918.6,113918.6,1341299.6,0.0,0.0,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2011-06-30,110243.8,110243.8,1341299.6,0.0,0.0,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2011-07-31,113918.6,113918.6,1344974.4000000001,0.0,0.0,1344974.4000000001,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2011-08-31,113918.6,113918.6,1344974.4000000001,0.0,0.0,1344974.4000000001,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2011-09-30,110243.8,110243.8,1344974.4000000001,0.0,0.0,1344974.4000000001,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2011-10-31,113918.6,113918.6,1344974.4000000001,42.0,42.0,1344974.4000000001,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2011-11-30,110243.8,110243.8,1344974.4000000001,4206.0,4206.0,1344974.4000000001,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2011-12-31,113918.6,113918.6,1344974.4000000001,53985.46,53985.46,1344974.4000000001,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2012-01-31,113918.6,113918.6,1344974.4000000001,40167.79,40167.79,1344974.4000000001,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2012-02-29,106569.0,106569.0,1344974.4000000001,2620.15,2620.15,1344974.4000000001,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2012-03-31,113918.6,113918.6,1344974.4000000001,2800.85,2800.85,1344974.4000000001,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2012-04-30,110243.8,110243.8,1344974.4000000001,1378.5,1378.5,1344974.4000000001,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2012-05-31,113918.6,113918.6,1344974.4000000001,384.04,384.04,1344974.4000000001,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2012-06-30,110243.8,110243.8,1344974.4000000001,0.0,0.0,1344974.4000000001,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2012-07-31,113918.6,113918.6,1341299.6,0.0,0.0,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2012-08-31,113918.6,113918.6,1341299.6,0.0,0.0,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2012-09-30,110243.8,110243.8,1341299.6,0.0,0.0,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2012-10-31,113918.6,113918.6,1341299.6,0.0,0.0,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2012-11-30,110243.8,110243.8,1341299.6,48152.66,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2012-12-31,113918.6,113918.6,1341299.6,136812.56,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2013-01-31,113918.6,113918.6,1341299.6,136141.91,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2013-02-28,102894.2,102894.2,1341299.6,144457.97,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2013-03-31,113918.6,113918.6,1341299.6,122192.39,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2013-04-30,110243.8,110243.8,1341299.6,67601.5,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2013-05-31,113918.6,113918.6,1341299.6,402.39,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2013-06-30,110243.8,110243.8,1341299.6,3084.99,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2013-07-31,113918.6,113918.6,1341299.6,3084.99,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2013-08-31,113918.6,113918.6,1341299.6,3353.25,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2013-09-30,110243.8,110243.8,1341299.6,18375.8,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2013-10-31,113918.6,113918.6,1341299.6,136.0,136.0,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2013-11-30,110243.8,110243.8,1341299.6,56736.99,56736.99,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2013-12-31,113918.6,113918.6,1341299.6,38987.01,38987.01,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2014-01-31,113918.6,113918.6,1341299.6,131044.97,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2014-02-28,102894.2,102894.2,1341299.6,112937.43,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2014-03-31,113918.6,113918.6,1341299.6,56334.58,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2014-04-30,110243.8,110243.8,1341299.6,10193.88,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2014-05-31,113918.6,113918.6,1341299.6,536.52,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2014-06-30,110243.8,110243.8,1341299.6,0.0,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2014-07-31,113918.6,113918.6,1341299.6,134.13,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2014-08-31,113918.6,113918.6,1341299.6,2682.6,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2014-09-30,110243.8,110243.8,1341299.6,26557.73,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2014-10-31,113918.6,113918.6,1341299.6,57810.01,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2014-11-30,110243.8,110243.8,1341299.6,72698.44,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2014-12-31,113918.6,113918.6,1341299.6,84233.61,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2015-01-31,113918.6,113918.6,1341299.6,84233.61,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2015-02-28,102894.2,102894.2,1341299.6,68138.02,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2015-03-31,113918.6,113918.6,1341299.6,34873.79,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2015-04-30,110243.8,110243.8,1341299.6,17839.28,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2015-05-31,113918.6,113918.6,1341299.6,2280.21,,1341299.6,0.0
CRC080655.1,Take Groundwater,A,irrigation,J39/0701,2015-06-30,110243.8,110243.8,1341299.6,402.39,,1341299.6,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2010-08-31,4973.6,4973.6,306375.6,815.36,,306375.6,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2010-09-30,29841.8,29841.8,306375.6,8986.07,,306375.6,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2010-10-31,30836.5,15418.25,235837.0,10619.02,,306375.6,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2010-11-30,29841.8,14920.9,235837.0,21259.16,21259.16,306375.6,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2010-12-31,30836.5,25452.45,235837.0,8670.0,8670.0,306375.6,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2011-01-31,30836.5,30836.5,235837.0,27174.79,27174.79,306375.6,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2011-02-28,27852.3,27852.3,235837.0,10962.28,10962.28,306375.6,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2011-03-31,30836.5,30836.5,235837.0,8734.18,8734.18,306375.6,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2011-04-30,29841.8,29841.8,235837.0,2739.0,2739.0,306375.6,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2011-05-31,30836.5,30836.5,235837.0,2.0,2.0,306375.6,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2011-07-31,30836.5,30836.5,363777.35,0.0,0.0,364069.8,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2011-08-31,30836.5,30836.5,363777.35,0.9,0.9,364069.8,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2011-09-30,29841.8,29841.8,363777.35,11846.28,11846.28,364069.8,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2011-10-31,30836.5,30836.5,363777.35,27671.22,27671.22,364069.8,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2011-11-30,29841.8,29549.35,363777.35,15151.8,15151.8,364069.8,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2011-12-31,30836.5,30836.5,363777.35,41599.44,41599.44,364069.8,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2012-01-31,30836.5,30836.5,363777.35,32233.98,32233.98,364069.8,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2012-02-29,28847.1,28847.1,363777.35,45696.66,45696.66,364069.8,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2012-03-31,30836.5,30836.5,363777.35,140.7,140.7,364069.8,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2012-04-30,29841.8,29841.8,363777.35,47942.76,47942.76,364069.8,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2012-05-31,30836.5,30836.5,363777.35,5582.04,5582.04,364069.8,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2012-06-30,29841.8,29841.8,363777.35,1964.4,,364069.8,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2012-07-31,30836.5,30836.5,361041.19,0.0,0.0,363075.0,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2012-08-31,30836.5,30836.5,361041.19,8.0,8.0,363075.0,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2012-09-30,29841.8,29841.8,361041.19,20.0,20.0,363075.0,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2012-10-31,30836.5,30836.5,361041.19,14660.0,14660.0,363075.0,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2012-11-30,29841.8,29841.8,361041.19,5608.0,5608.0,363075.0,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2012-12-31,30836.5,30836.5,361041.19,41895.0,41895.0,363075.0,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2013-01-31,30836.5,30836.5,361041.19,30887.0,30887.0,363075.0,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2013-02-28,27852.3,26083.68,361041.19,13975.0,13975.0,363075.0,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2013-03-31,30836.5,30571.31,361041.19,46768.0,46768.0,363075.0,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2013-04-30,29841.8,29841.8,361041.19,28551.0,28551.0,363075.0,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2013-05-31,30836.5,30836.5,361041.19,3.0,3.0,363075.0,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2013-06-30,29841.8,29841.8,361041.19,830.39,,363075.0,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2013-07-31,30836.5,30836.5,102456.8,235.65,,102456.8,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2013-08-31,30836.5,30836.5,102456.8,11.0,11.0,102456.8,0.0
CRC082186,Take Groundwater,A,irrigation,J39/0719,2013-09-30,40783.8,40783.8,102456.8,13148.0,13148.0,102456.8,0.0
CRC136478,Take Groundwater,A,irrigation,J39/0719,2013-10-31,19894.5,19894.5,260618.19999999998,358.44,358.44,260618.19999999998,0.0
CRC136478,Take Groundwater,A,irrigation,J39/0719,2013-11-30,29841.8,29841.8,260618.19999999998,70361.56,70361.56,260618.19999999998,0.0
CRC136478,Take Groundwater,A,irrigation,J39/0719,2013-12-31,30836.5,30836.5,260618.19999999998,50192.0,50192.0,260618.19999999998,0.0
CRC136478,Take Groundwater,A,irrigation,J39/0719,2014-01-31,30836.5,30836.5,260618.19999999998,53934.0,53934.0,260618.19999999998,0.0
CRC136478,Take Groundwater,A,irrigation,J39/0719,2014-02-28,27852.3,27852.3,260618.19999999998,22630.0,22630.0,260618.19999999998,0.0
CRC136478,Take Groundwater,A,irrigation,J39/0719,2014-03-31,30836.5,30836.5,260618.19999999998,39873.0,39873.0,260618.19999999998,0.0
CRC136478,Take Groundwater,A,irrigation,J39/0719,2014-04-30,29841.8,29841.8,260618.19999999998,11585.0,11585.0,260618.19999999998,0.0
CRC136478,Take Groundwater,A,irrigation,J39/0719,2014-05-31,30836.5,30836.5,260618.19999999998,2.0,2.0,260618.19999999998,0.0
CRC136478,Take Groundwater,A,irrigation,J39/0719,2014-06-30,29841.8,29841.8,260618.19999999998,0.0,0.0,260618.19999999998,0.0
CRC136478,Take Groundwater,A,irrigation,J39/0719,2014-07-31,30836.5,30836.5,107430.4,41.0,41.0,107430.4,0.0
CRC136478,Take Groundwater,A,irrigation,J39/0719,2014-08-31,30836.5,30836.5,107430.4,2318.0,2318.0,107430.4,0.0
CRC136478,Take Groundwater,A,irrigation,J39/0719,2014-09-30,45757.4,45757.4,107430.4,24536.0,24536.0,107430.4,0.0
CRC144717,Take Groundwater,A,irrigation,J39/0719,2014-10-31,25129.9,25129.9,430559.3,44909.01,44909.01,430559.3,0.0
CRC144717,Take Groundwater,A,irrigation,J39/0719,2014-11-30,50259.8,50259.8,430559.3,47115.01,47115.01,430559.3,0.0
CRC144717,Take Groundwater,A,irrigation,J39/0719,2014-12-31,51935.2,51935.2,430559.3,10543.07,10543.07,430559.3,0.0
CRC144717,Take Groundwater,A,irrigation,J39/0719,2015-01-31,51935.2,51935.2,430559.3,1.92,1.92,430559.3,0.0
CRC144717,Take Groundwater,A,irrigation,J39/0719,2015-02-28,46909.2,46909.2,430559.3,0.0,0.0,430559.3,0.0
CRC144717,Take Groundwater,A,irrigation,J39/0719,2015-03-31,51935.2,51935.2,430559.3,33334.0,33334.0,430559.3,0.0
CRC144717,Take Groundwater,A,irrigation,J39/0719,2015-04-30,50259.8,50259.8,430559.3,28563.0,28563.0,430559.3,0.0
CRC144717,Take Groundwater,A,irrigation,J39/0719,2015-05-31,51935.2,51935.2,430559.3,9421.0,9421.0,430559.3,0.0
CRC144717,Take Groundwater,A,irrigation,J39/0719,2015-06-30,50259.8,50259.8,430559.3,0.0,0.0,430559.3,0.0
CRC011907,Take Groundwater,A,other,J39/0460,2002-01-31,1035.4,1035.4,7506.3,920.34,,7506.3,865.12
CRC011907,Take Groundwater,A,other,J39/0460,2002-02-28,1207.9,1207.9,7506.3,774.02,,7506.3,727.58
CRC011907,Take Groundwater,A,other,J39/0460,2002-03-31,1337.3,1337.3,7506.3,748.8,,7506.3,703.87
CRC011907,Take Groundwater,A,other,J39/0460,2002-04-30,1294.2,1294.2,7506.3,369.95,,7506.3,347.75
CRC011907,Take Groundwater,A,other,J39/0460,2002-05-31,1337.3,1337.3,7506.3,345.88,,7506.3,325.13
CRC011907,Take Groundwater,A,other,J39/0460,2002-06-30,1294.2,1294.2,7506.3,275.97,,7506.3,259.41
CRC011907,Take Groundwater,A,other,J39/0460,2002-07-31,1337.3,1337.3,15745.8,484.15,,15745.8,455.1
CRC011907,Take Groundwater,A,other,J39/0460,2002-08-31,1337.3,1337.3,15745.8,817.84,,15745.8,768.77
CRC011907,Take Groundwater,A,other,J39/0460,2002-09-30,1294.2,1294.2,15745.8,1292.9,,15745.8,1215.33
CRC011907,Take Groundwater,A,other,J39/0460,2002-10-31,1337.3,1337.3,15745.8,1438.53,,15745.8,1352.22
CRC011907,Take Groundwater,A,other,J39/0460,2002-11-30,1294.2,1294.2,15745.8,1721.25,,15745.8,1617.98
CRC011907,Take Groundwater,A,other,J39/0460,2002-12-31,1337.3,1337.3,15745.8,2365.36,,15745.8,2223.44
CRC011907,Take Groundwater,A,other,J39/0460,2003-01-31,1337.3,1337.3,15745.8,2261.38,,15745.8,2125.7
CRC011907,Take Groundwater,A,other,J39/0460,2003-02-28,1207.9,1207.9,15745.8,2068.52,,15745.8,1944.41
CRC011907,Take Groundwater,A,other,J39/0460,2003-03-31,1337.3,1337.3,15745.8,1492.03,,15745.8,1402.51
CRC011907,Take Groundwater,A,other,J39/0460,2003-04-30,1294.2,1294.2,15745.8,852.8,,15745.8,801.63
CRC011907,Take Groundwater,A,other,J39/0460,2003-05-31,1337.3,1337.3,15745.8,645.64,,15745.8,606.9
CRC011907,Take Groundwater,A,other,J39/0460,2003-06-30,1294.2,1294.2,15745.8,540.82,,15745.8,508.37
CRC011907,Take Groundwater,A,other,J39/0460,2003-07-31,1337.3,1337.3,15789.0,538.52,,15789.0,506.21
CRC011907,Take Groundwater,A,other,J39/0460,2003-08-31,1337.3,1337.3,15789.0,614.96,,15789.0,578.06
CRC011907,Take Groundwater,A,other,J39/0460,2003-09-30,1294.2,1294.2,15789.0,1052.69,,15789.0,989.53
CRC011907,Take Groundwater,A,other,J39/0460,2003-10-31,1337.3,1337.3,15789.0,1529.31,,15789.0,1437.55
CRC011907,Take Groundwater,A,other,J39/0460,2003-11-30,1294.2,1294.2,15789.0,1963.01,,15789.0,1845.23
CRC011907,Take Groundwater,A,other,J39/0460,2003-12-31,1337.3,1337.3,15789.0,2445.41,,15789.0,2298.69
CRC011907,Take Groundwater,A,other,J39/0460,2004-01-31,1337.3,1337.3,15789.0,2366.35,,15789.0,2224.37
CRC011907,Take Groundwater,A,other,J39/0460,2004-02-29,1251.1,1251.1,15789.0,1781.58,,15789.0,1674.69
CRC011907,Take Groundwater,A,other,J39/0460,2004-03-31,1337.3,1337.3,15789.0,1411.23,,15789.0,1326.56
CRC011907,Take Groundwater,A,other,J39/0460,2004-04-30,1294.2,1294.2,15789.0,820.98,,15789.0,771.72
CRC011907,Take Groundwater,A,other,J39/0460,2004-05-31,1337.3,1337.3,15789.0,536.51,,15789.0,504.32
CRC011907,Take Groundwater,A,other,J39/0460,2004-06-30,1294.2,1294.2,15789.0,509.66,,15789.0,479.08
CRC011907,Take Groundwater,A,other,J39/0460,2004-07-31,1337.3,1337.3,15745.8,518.66,,15745.8,487.54
CRC011907,Take Groundwater,A,other,J39/0460,2004-08-31,1337.3,1337.3,15745.8,691.45,,15745.8,649.96
CRC011907,Take Groundwater,A,other,J39/0460,2004-09-30,1294.2,1294.2,15745.8,1147.51,,15745.8,1078.66
CRC011907,Take Groundwater,A,other,J39/0460,2004-10-31,1337.3,1337.3,15745.8,1541.31,,15745.8,1448.83
CRC011907,Take Groundwater,A,other,J39/0460,2004-11-30,1294.2,1294.2,15745.8,1912.45,,15745.8,1797.7
CRC011907,Take Groundwater,A,other,J39/0460,2004-12-31,1337.3,1337.3,15745.8,1908.7,,15745.8,1794.18
CRC011907,Take Groundwater,A,other,J39/0460,2005-01-31,1337.3,1337.3,15745.8,2119.48,,15745.8,1992.31
CRC011907,Take Groundwater,A,other,J39/0460,2005-02-28,1207.9,1207.9,15745.8,1830.49,,15745.8,1720.66
CRC011907,Take Groundwater,A,other,J39/0460,2005-03-31,1337.3,1337.3,15745.8,1261.46,,15745.8,1185.77
CRC011907,Take Groundwater,A,other,J39/0460,2005-04-30,1294.2,1294.2,15745.8,982.71,,15745.8,923.75
CRC011907,Take Groundwater,A,other,J39/0460,2005-05-31,1337.3,1337.3,15745.8,535.98,,15745.8,503.82
CRC011907,Take Groundwater,A,other,J39/0460,2005-06-30,1294.2,1294.2,15745.8,476.41,,15745.8,447.83
CRC011907,Take Groundwater,A,other,J39/0460,2005-07-31,1337.3,1337.3,15745.8,487.7,,15745.8,458.44
CRC011907,Take Groundwater,A,other,J39/0460,2005-08-31,1337.3,1337.3,15745.8,723.48,,15745.8,680.07
CRC011907,Take Groundwater,A,other,J39/0460,2005-09-30,1294.2,1294.2,15745.8,923.97,,15745.8,868.53
CRC011907,Take Groundwater,A,other,J39/0460,2005-10-31,1337.3,1337.3,15745.8,1281.72,,15745.8,1204.82
CRC011907,Take Groundwater,A,other,J39/0460,2005-11-30,1294.2,1294.2,15745.8,1913.21,,15745.8,1798.42
CRC011907,Take Groundwater,A,other,J39/0460,2005-12-31,1337.3,1337.3,15745.8,1877.54,,15745.8,1764.89
CRC011907,Take Groundwater,A,other,J39/0460,2006-01-31,1337.3,1337.3,15745.8,2465.87,,15745.8,2317.92
CRC011907,Take Groundwater,A,other,J39/0460,2006-02-28,1207.9,1207.9,15745.8,1960.28,,15745.8,1842.66
CRC011907,Take Groundwater,A,other,J39/0460,2006-03-31,1337.3,1337.3,15745.8,1370.79,,15745.8,1288.54
CRC011907,Take Groundwater,A,other,J39/0460,2006-04-30,1294.2,1294.2,15745.8,935.17,,15745.8,879.06
CRC011907,Take Groundwater,A,other,J39/0460,2006-05-31,1337.3,1337.3,15745.8,480.94,,15745.8,452.08
CRC011907,Take Groundwater,A,other,J39/0460,2006-06-30,1294.2,1294.2,15745.8,515.73,,15745.8,484.79
CRC011907,Take Groundwater,A,other,J39/0460,2006-07-31,1337.3,1337.3,15745.8,546.48,,15745.8,513.69
CRC011907,Take Groundwater,A,other,J39/0460,2006-08-31,1337.3,1337.3,15745.8,788.08,,15745.8,740.8
CRC011907,Take Groundwater,A,other,J39/0460,2006-09-30,1294.2,1294.2,15745.8,1353.57,,15745.8,1272.36
CRC011907,Take Groundwater,A,other,J39/0460,2006-10-31,1337.3,1337.3,15745.8,1902.15,,15745.8,1788.02
CRC011907,Take Groundwater,A,other,J39/0460,2006-11-30,1294.2,1294.2,15745.8,1960.82,,15745.8,1843.17
CRC011907,Take Groundwater,A,other,J39/0460,2006-12-31,1337.3,1337.3,15745.8,1999.44,,15745.8,1879.47
CRC011907,Take Groundwater,A,other,J39/0460,2007-01-31,1337.3,1337.3,15745.8,1825.98,,15745.8,1716.42
CRC011907,Take Groundwater,A,other,J39/0460,2007-02-28,1207.9,1207.9,15745.8,1816.65,,15745.8,1707.65
CRC011907,Take Groundwater,A,other,J39/0460,2007-03-31,1337.3,1337.3,15745.8,1504.6,,15745.8,1414.32
CRC011907,Take Groundwater,A,other,J39/0460,2007-04-30,1294.2,1294.2,15745.8,951.34,,15745.8,894.26
